measure,year,units,Achara,Boonsri,Busarakhan,Chai,Decha,Kannika,Kohsoom,Sakda,Somchair,Tansanee
Fluoranthene,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2008,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2009,µg/l,0,0.005,0,0,0,0,0.005,0,0,0
Fluorene,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Fluorene,2016,µg/l,0,0,0,0,0,0,0,0,0,0
gamma-Hexachlorocyclohexane,1998,µg/l,0,0.0025,0,0.002666667,0,0.002666667,0.001,0.002,0.002,0
gamma-Hexachlorocyclohexane,1999,µg/l,0,0.020645161,0.076333333,0.050057143,0,0.034972222,0.047591667,0.044935135,0.113454545,0
gamma-Hexachlorocyclohexane,2000,µg/l,0,0.042941176,0.046666667,0.036111111,0,0.043888889,0.051666667,0.035,0.05,0
gamma-Hexachlorocyclohexane,2001,µg/l,0,0.072222222,0.09075,0.194666667,0,0.118636364,0.121,0.16375,0.06,0
gamma-Hexachlorocyclohexane,2002,µg/l,0,0.012692308,0.026666667,0.025945946,0,0.015,0.026666667,0.0155,0.01625,0
gamma-Hexachlorocyclohexane,2003,µg/l,0,0.041666667,0.01275,0.014,0,0.007363636,0.028,0.007111111,0.006,0
gamma-Hexachlorocyclohexane,2004,µg/l,0,0.0319,0.042625,0.042825,0,0.0452,0.038777778,0.034428571,0.051,0
gamma-Hexachlorocyclohexane,2005,µg/l,0,0.094558824,0.1135,0.077153846,0,0.07196875,0.095444444,0.128333333,0.106333333,0
gamma-Hexachlorocyclohexane,2006,µg/l,0,0.046017857,0.028363636,0.032759259,0,0.033777778,0.0263,0.032903226,0.042636364,0
gamma-Hexachlorocyclohexane,2007,µg/l,0,0.008823529,0.009583333,0.010387097,0,0.008388889,0.010416667,0.0072,0.00825,0
gamma-Hexachlorocyclohexane,2008,µg/l,0,0.04,0.04,0.04,0,0.040740741,0.04,0.040740741,0.04,0
gamma-Hexachlorocyclohexane,2009,µg/l,0,0.001,0.017,0.016551724,0,0.013076923,0.001,0.0136,0.017,0.02
gamma-Hexachlorocyclohexane,2010,µg/l,0,0.003,0.05,0.05,0,0.05,0.003,0.05,0.05,0
gamma-Hexachlorocyclohexane,2011,µg/l,0,0,0,0,0,0,0,0,0,0
gamma-Hexachlorocyclohexane,2012,µg/l,0,0,0,0,0,0,0,0,0,0
gamma-Hexachlorocyclohexane,2013,µg/l,0,0,0,0,0,0,0,0,0,0
gamma-Hexachlorocyclohexane,2014,µg/l,0,0,0,0,0,0,0,0,0,0
gamma-Hexachlorocyclohexane,2015,µg/l,0,0,0,0,0,0,0,0,0,0
gamma-Hexachlorocyclohexane,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,2005,µg/l,0,0.007847458,0.0137,0.007438596,0,0.0030625,0.0059,0.005896552,0.0071,0
Heptachlor,2006,µg/l,0,0.00997561,0.00875,0.007755102,0,0.00744,0.0153,0.00775,0.009875,0
Heptachlor,2007,µg/l,0,0.0065625,0.005,0.005919355,0,0.008777778,0.005416667,0.005888889,0.005,0
Heptachlor,2008,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,2009,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachlor,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,2005,µg/l,0,0.009,0,0,0,0,0,0,0,0
Heptachloroepoxide,2006,µg/l,0,0.009517241,0.005,0.013545455,0,0.013095238,0.045428571,0.019238095,0.005,0
Heptachloroepoxide,2007,µg/l,0,0.005764706,0.005,0.005,0,0.005,0.006166667,0.005,0.005,0
Heptachloroepoxide,2008,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,2009,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Heptachloroepoxide,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,2008,µg/l,0,0.02,0,0,0,0,0.02,0,0,0
Hexachlorobenzene,2009,µg/l,0,0.001,0.0055,0.0055,0,0.0055,0.001,0.0055,0.0055,0
Hexachlorobenzene,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Hexachlorobenzene,2016,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",1998,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",1999,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",2000,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",2001,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",2002,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",2003,µg/l,0,0,0.001,0.001,0,0.001,0.134,0.001,0.002,0
"Indeno(1,2,3-c,d)pyrene",2004,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",2005,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",2006,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",2007,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",2008,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",2009,µg/l,0,0,0.004,0.004,0,0.004,0,0.004,0.004,0
"Indeno(1,2,3-c,d)pyrene",2010,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",2011,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",2012,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",2013,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",2014,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",2015,µg/l,0,0,0,0,0,0,0,0,0,0
"Indeno(1,2,3-c,d)pyrene",2016,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,2008,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,2009,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,2010,µg/l,1678.333333,0,0,0,1462.083333,0,0,0,0,4820.913043
Inorganic nitrogen,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,2013,µg/l,0,1280,0,0,0,0,0,0,0,0
Inorganic nitrogen,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,2015,µg/l,150,0,0,0,0,0,0,0,0,0
Inorganic nitrogen,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Iron,1998,µg/l,0,1105.238095,0,177.7777778,0,351.9444444,3021.666667,190.8333333,7366.666667,0
Iron,1999,µg/l,0,435.862069,1407.5,581.6666667,0,1206.111111,1355.833333,977.2972973,2475.833333,0
Iron,2000,µg/l,0,596.2857143,1302.5,768.0555556,0,1230.555556,1251.666667,1291.111111,1768.333333,0
Iron,2001,µg/l,0,507.7777778,742,1129.666667,0,1274.242424,760,1240,2151.111111,0
Iron,2002,µg/l,0,1322.702703,2987,813.125,0,1232.258065,2689.166667,1258.928571,3130,0
Iron,2003,µg/l,0,464.3333333,1970471.182,678712.3333,0,2214571.4,3164070.333,997181.8966,2254559.182,0
Iron,2004,µg/l,0,677.5030769,1099.916667,610.2777778,0,574.4,772,621.9142857,1057.583333,0
Iron,2005,µg/l,0,873.7361111,1032.25,554.5507246,0,612.9722222,1498.833333,576.3055556,1518.5,0
Iron,2006,µg/l,0,250.9565217,527.0833333,314.3333333,0,348.3888889,565.5,343.4166667,770.9166667,0
Iron,2007,µg/l,0,901.372549,917.4166667,853.943662,0,763.4722222,2029.909091,776.1111111,1430.083333,0
Iron,2008,µg/l,0,0,917.5,726.4545455,0,833.6842105,0,727.2727273,1057.5,0
Iron,2009,µg/l,197.5,0,736.25,635.5555556,447.5,669.6296296,0,641.1111111,843.3333333,219
Iron,2010,µg/l,0,137.8909091,553.75,615.8333333,561,455.8333333,0,665.8333333,516.25,199
Iron,2011,µg/l,0,250.2666667,455.7142857,398.8888889,272,512.7777778,419.6666667,458.3333333,522.8571429,106.6666667
Iron,2012,µg/l,0,309.5652174,320,263.3333333,74.10833333,0,359.3363636,236.6666667,380,180
Iron,2013,µg/l,0,177.0555556,0,0,1894.583333,0,954.7333333,0,0,0
Iron,2014,µg/l,0,146.6666667,285,240,458.8571429,490.7,0,363.375,325,0
Iron,2015,µg/l,0,60.42857143,397.5857143,289.6,632.75,719.483871,0,471.3333333,204.3333333,0
Iron,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,2008,µg/l,0,25,0,0,0,0,25,0,0,0
Isodrin,2009,µg/l,0,1,15,15,0,15,1,15,15,0
Isodrin,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Isodrin,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Lead,1998,µg/l,0,4,32.66666667,11.59162162,0,13.46621622,51.33333333,20.87384615,23,0
Lead,1999,µg/l,0,19.31034483,25.88846154,26.19868421,0,25.55189189,31.515,22.89794872,31.42461538,0
Lead,2000,µg/l,0,34.54914286,26.53428571,33.46184211,0,23.39789474,38.11785714,26.17421053,44.87071429,0
Lead,2001,µg/l,0,21.75692308,9.208888889,16.14555556,0,13.06296296,16.06454545,12.90703704,19.3925,0
Lead,2002,µg/l,0,13.42774194,6.5525,8.944807692,0,8.1292,10.795,7.2288,6.31625,0
Lead,2003,µg/l,0,6.023452381,7.253545455,6.915518519,0,7.869484848,26.67990909,5.49840625,6.916909091,0
Lead,2004,µg/l,0,4.093393443,4.33575,4.864957746,0,3.169033333,4.555090909,3.765888889,4.54075,0
Lead,2005,µg/l,0,5.210772727,13.57925,8.808969697,0,3.940694444,7.594181818,9.077055556,10.67191667,0
Lead,2006,µg/l,0,8.94315942,15.53566667,15.48580303,0,9.854055556,11.77416667,9.388694444,15.97058333,0
Lead,2007,µg/l,0,5.049235294,5.9755,4.002802817,0,4.167777778,5.143727273,4.239305556,6.710083333,0
Lead,2008,µg/l,0,0,2.9875,2.754545455,0,2.406315789,0,2.145454545,4.1625,0
Lead,2009,µg/l,0.7875,0,2.175,1.774185185,49.25,2.037037037,0,2.392592593,2.494444444,0
Lead,2010,µg/l,0.958333333,3.622248387,2.033333333,1.648611111,5.47,1.540833333,4.65,1.655555556,2.391666667,2.475
Lead,2011,µg/l,1.005555556,7.383553333,1.744166667,2.686111111,18.638,1.758974359,3.226916667,2.044444444,2.175,0
Lead,2012,µg/l,0.866666667,0.7321875,2.7,2.066666667,1.738333333,1.888888889,3.980909091,2.733333333,2.2,0
Lead,2013,µg/l,1.225,0.854916667,0,4.233333333,2.474545455,0,1.928333333,0,0,0
Lead,2014,µg/l,0,1.9705625,1.58,2.133333333,1.207142857,2.507190476,0.485833333,2.077777778,2.26,0
Lead,2015,µg/l,1,0,0,0,3.062,1.683333333,0,1.28,0,0
Lead,2016,µg/l,0,0,6.059458333,2.350566667,0,1.667222222,0,1.580277778,7.139318182,0
Macrozoobenthos,1998,,0,0.395238095,1.266666667,1.069166667,0,0.619722222,0.883333333,1.255833333,0.305,0
Macrozoobenthos,1999,,0,1.810555556,2.13625,2.069722222,0,2.082580645,2.35,2.057741935,2.185,0
Macrozoobenthos,2000,,0,1.859714286,2.158333333,2.018611111,0,2.076666667,2.186666667,2.103333333,2.134166667,0
Macrozoobenthos,2001,,0,1.858571429,2.145,2.085,0,2.0675,2.1225,2.050833333,2.1975,0
Macrozoobenthos,2002,,0,0,0,0,0,0,0,0,0,0
Macrozoobenthos,2003,,0,1.608333333,2.105,2.560555556,0,2.018333333,2.29,2.075,2.071666667,0
Macrozoobenthos,2004,,0,1.879459459,2.205,2.022166667,0,1.891666667,2.03,1.991666667,2.18,0
Macrozoobenthos,2005,,0,1.911111111,2.1196,2.039266667,0,2.047,2.165,2.064,2.184,0
Macrozoobenthos,2006,,0,1.914453125,2.2221,2.058066667,0,2.126633333,2.36,2.106066667,2.3253,0
Macrozoobenthos,2007,,0,1.813404255,2.3425,2.065,0,2.066,0,2.01,2.3,0
Macrozoobenthos,2008,,0,1.888333333,0,0,0,0,0,0,0,0
Macrozoobenthos,2009,,0,2.113333333,0,0,0,0,2.1,0,0,0
Macrozoobenthos,2010,,0,2.043333333,0,0,0,0,2.205,0,0,0
Macrozoobenthos,2011,,0,1.903333333,0,0,2.271666667,0,2.21,0,0,0
Macrozoobenthos,2012,,0,2.13,0,0,0,0,2.06,0,0,2.38
Macrozoobenthos,2013,,0,0,0,2.112777778,0,2.148888889,2.185,2.177777778,0,0
Macrozoobenthos,2014,,0,0,0,0,0,36.39333333,0,36.88333333,0,0
Macrozoobenthos,2015,,0,0,0,0,0,0,0,0,0,0
Macrozoobenthos,2016,,2.37,0,0,0,2.505,0,0,0,0,2.205
Magnesium,1998,µg/l,0,14376.19048,24003.33333,17036.11111,0,13542.22222,19433.33333,14775.83333,24133.33333,0
Magnesium,1999,µg/l,0,13106.77419,29120,17450.27778,0,16222.5,19308.33333,17895.13514,21109.16667,0
Magnesium,2000,µg/l,0,14291.42857,27708.33333,17452.77778,0,20027.77778,22550,20380.55556,20425,0
Magnesium,2001,µg/l,0,14586.66667,31970,15576,0,17809.09091,21636.36364,15884.84848,20860,0
Magnesium,2002,µg/l,0,13002.38095,32985.71429,22880.95238,0,24630.76923,25581.81818,22513.33333,28081.81818,0
Magnesium,2003,µg/l,0,12465.16667,27862.5,20673.65079,0,16941.66667,25308.33333,17883.33333,20983.33333,0
Magnesium,2004,µg/l,0,12425.38462,32745.45455,25787.94872,0,25313.33333,24791.66667,23784.84848,28670,0
Magnesium,2005,µg/l,0,13480.83325,29975.00025,25425.00011,0,24538.88864,26916.66667,26508.889,24958.33342,0
Magnesium,2006,µg/l,0,11186.71429,27325,27170,0,24686.11111,24927.27273,22257.77778,22183.33333,0
Magnesium,2007,µg/l,0,14644.80769,25951.81818,25381.11111,0,25136.11111,22091.66667,24780.55556,25729.09091,0
Magnesium,2008,µg/l,0,15312.69841,22552.5,19068.05556,0,20354.54545,19290.90909,21796.11111,25220,0
Magnesium,2009,µg/l,5850,15493.45455,27347.5,21655,9755.555556,19953.15789,19050,19720.76923,24335.83333,0
Magnesium,2010,µg/l,6191.666667,15610.9375,21968.33333,17681.94444,12120.83333,18762.77778,15433.33333,16398.33333,22131.66667,31500
Magnesium,2011,µg/l,7123.076923,25862,37571.66667,26200.83333,13310,31046.92308,32564.16667,14975.45455,34556.36364,0
Magnesium,2012,µg/l,6350,18516.52174,22541.66667,17334.44444,11207.75,18426.38889,12410,17149.72222,22175.83333,0
Magnesium,2013,µg/l,7216.666667,21283.33333,26133.33333,17987.27273,11900.83333,17571.94444,12205.83333,18944.24242,26716.66667,23082.83333
Magnesium,2014,µg/l,6816.666667,13563.83333,16558.33333,15120.55556,16376.66667,13083.61111,15039.16667,16223.88889,21484.16667,27109.09091
Magnesium,2015,µg/l,5008.333333,12822.1875,21016.66667,13292.30769,18765.83333,14264.44444,14119.16667,15177.77778,14883.33333,16935.75
Magnesium,2016,µg/l,5658.333333,11354.70588,31046.15385,14200,11842,12673.88889,12018.5,12407.5,18123.07692,16743.16667
Manganese,1998,µg/l,0,20.9047619,120,6280,0,12888.37838,200.6666667,21216.92308,688.3333333,0
Manganese,1999,µg/l,0,58.75862069,90548.57143,57524.94737,0,25175.26316,51468.21429,39792.82051,72356.42857,0
Manganese,2000,µg/l,0,56.25714286,57670.71429,58930.26316,0,11322.63158,72035.71429,9548.157895,43631.42857,0
Manganese,2001,µg/l,0,108.1481481,79,96.33333333,0,80.3030303,133.6363636,74.84848485,133.3333333,0
Manganese,2002,µg/l,0,6327.837838,27682,3387.03125,0,5208.387097,25306.66667,9936.785714,20685,0
Manganese,2003,µg/l,0,280.9333333,54028.76923,13340.87879,0,55895.69444,52610.33333,23513.65714,79116.53846,0
Manganese,2004,µg/l,0,75.3075,110.65,480.3535354,0,69.75,127.6,77.24,117.5238095,0
Manganese,2005,µg/l,0,74.31914894,113.4166667,82.39772727,0,61.64583333,243.6363636,66.75,176.8333333,0
Manganese,2006,µg/l,0,44.96022727,88.83333333,49.20238095,0,47.08695652,152.6666667,44.23913043,277.25,0
Manganese,2007,µg/l,0,85.68367347,101.5652174,84.45263158,0,88.375,218.4285714,84.35416667,209.4782609,0
Manganese,2008,µg/l,0,48.14285714,29.44444444,42.86363636,0,9.590909091,84.54545455,10.2,34.77777778,0
Manganese,2009,µg/l,198.75,53.58181818,4.736842105,3.317460317,50.5,4.825396825,95.66666667,4.285714286,23.1,126.7
Manganese,2010,µg/l,0,20.57727273,18.0625,14.83125,390.6363636,18.00208333,92.33333333,15.64375,26,105.9
Manganese,2011,µg/l,0,7.466666667,0,0,238.8,0,50.70833333,0,0,309.3333333
Manganese,2012,µg/l,0,14.375,7.2,0,32.35,0,74.93636364,0,6.6,228.1666667
Manganese,2013,µg/l,0,3.598611111,0,0,368.92,0,111.0791667,0,0,47.33333333
Manganese,2014,µg/l,25,0,0,0,1321.833333,16.35555556,0,1.3125,0,75.45454545
Manganese,2015,µg/l,5.166666667,0,0,0,257.1875,13.12121212,59.25833333,2.818181818,0,22.75
Manganese,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Mercury,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Mercury,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Mercury,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Mercury,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Mercury,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Mercury,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Mercury,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Mercury,2005,µg/l,0,0.046208333,0,0.038694444,0,0.043083333,0,0,0,0
Mercury,2006,µg/l,0,0.043666667,0.067636364,0.078142857,0,0.039625,1.035,0.035121212,0.080545455,0
Mercury,2007,µg/l,0,0.0516,0.034,0.035609375,0,0.034625,0.025,0.028766667,0.034545455,0
Mercury,2008,µg/l,0,0,0.045125,0.057954545,0,0.065315789,0,0.058045455,0.07025,0
Mercury,2009,µg/l,0.5,0,0.1235,0.075074074,0,0.076,0,0.084148148,0.112333333,0
Mercury,2010,µg/l,1,0.400666667,0.06125,0.057805556,0,0.058222222,0.343416667,0.054222222,0.066166667,0
Mercury,2011,µg/l,0.357142857,0.266727273,0.079083333,0.056083333,0,0.062897436,0.310166667,0.067722222,0.076333333,0
Mercury,2012,µg/l,0,0.042625,0.066,0.060333333,0,0.061888889,0.271272727,0.062333333,0.058,0
Mercury,2013,µg/l,0.005909091,0.005444444,0,0,0.025,0,0.22,0,0,0
Mercury,2014,µg/l,0.008916667,0.032234375,0.044,0.048366667,0.02,0.012444444,0,0.003857143,0.04235,0
Mercury,2015,µg/l,0.005583333,0,0.0875,0.04895,0.010666667,0.01125,0,0.015846154,0.0356,0.01175
Mercury,2016,µg/l,0,0,0.018222222,0.025413793,0.022285714,0.00221875,0,0,0.036,0
Methoxychlor,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,2005,µg/l,0,0.014,0.041,0.0442,0,0,0.009,0.025,0.116,0
Methoxychlor,2006,µg/l,0,0.055333333,0,0.027,0,0,0.054,0,0,0
Methoxychlor,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,2008,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,2009,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,2014,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,2015,µg/l,0,0,0,0,0,0,0,0,0,0
Methoxychlor,2016,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,1998,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,1999,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,2000,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,2001,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,2002,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,2003,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,2004,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,2005,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,2006,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,2007,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,2008,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,2009,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,2010,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,2011,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,2012,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,2013,µg/l,0,0,0,0,0,0,0,0,0,0
Methylosmoline,2014,µg/l,0,0.300035714,0.3033,0.299133333,0,0.3010625,0.3087,0.304939394,0.301,0
